id,title,popularity,runtime,price,overview
5BCA,The Outcasts ,109,95,6.99,"After falling victim to a humiliating prank by the high school Queen Bee, best friends and worldclass geeks, Mindy and Jodi, decide to get their revenge by uniting the outcasts of the school against her and her circle of friends."
7DAC,Alive Inside ,100,74,7.99,"Five million Americans suffer from Alzheimers disease and dementiamany of them alone in nursing homes. A man with a simple idea discovers that songs embedded deep in memory can ease pain and awaken these fading minds. Joy and life are resuscitated, and our cultural fears over aging are confronted."
2F3A,The Book Thief ,117,131,6.99,"While subjected to the horrors of WWII Germany, young Liesel finds solace by stealing books and sharing them with others. Under the stairs in her home, a Jewish refuge is being sheltered by her adoptive parents."
6EFE,The Life Aquatic with Steve Zissou ,146,119,6.99,Wes Andersons incisive quirky comedy build up stars complex characters like in The Royal Tenenbaums with Bill Murray on in the leading role. An ocean adventure documentary film maker Zissou is put in all imaginable life situations and a tough life crisis as he attempts to make a new film about capturing the creature that caused him pain.
0D60,The Rolling Stones: Gimme Shelter ,109,91,7.99,"This documentary of the Rolling Stones 1969 US tour has become a legendary, harrowing symbol of the tragic demise of the Peace and Love era. After a successful tour across the US, the Rolling Stones gave a free December concert at Altamont Speedway in California with the Grateful Dead, Ike and Tina Turner, Jefferson Airplane, and the Flying Burrito Brothers. The band unwisely selected the Hells Angels to provide security, and the bikers resorted to violence to keep the stoned, restless, and often naked crowd in line. The result dozens of injuries and the onscreen stabbing of a young black man during Sympathy for the Devil by one of the concerts staff security. In a manipulative but effective move, the Maysles brothers filmed Mick Jagger in the editing room witnessing the oncamera murder for the first time. The film also works as a rockandroll document, capturing the band at their most relaxed, intoxicating, and electrifying."
3853,Harrison Bergeron ,103,99,7.99,"All men are not created equal. It is the purpose of the Government to make them so. This is the premise of the Showtime film adaption of Kurt Vonneguts futuristic short story Harrison Bergeron. The film centers around a young man Harrison who is smarter than his peers, and is not affected by the usual Handicapping which is used to train all Americans so everyone is of equal intelligence."
9B74,How to Train Your Dragon ,84,98,7.99,"As the son of a Viking leader on the cusp of manhood, shy Hiccup Horrendous Haddock III faces a rite of passage he must kill a dragon to prove his warrior mettle. But after downing a feared dragon, he realizes that he no longer wants to destroy it, and instead befriends the beast  which he names Toothless  much to the chagrin of his warrior father"
7DA8,The Crisis of Civilization ,90,82,7.99,"The Crisis Civilization is a documentary feature film investigating how global crises like ecological disaster, financial meltdown, dwindling oil reserves, terrorism and food shortages are converging symptoms of a single, failed global system. Proving that another world is not merely possible, but on its way."
A4F1,Barney's Version ,114,134,6.99,"The picaresque and touching story of the politically incorrect, fully lived life of the impulsive, irascible and fearlessly blunt Barney Panofsky."
5BE0,An American Crime ,125,97,6.99,"The true story of suburban housewife Gertrude Baniszewski, who kept a teenage girl locked in the basement of her Indiana home during the 1960s."
5BE3,Trading Places ,112,116,6.99,A snobbish investor and a wily street conartist find their positions reversed as part of a bet by two callous millionaires.
1C24,La luna ,144,7,7.99,"A young boy comes of age in the most peculiar of circumstances. Tonight is the very first time his Papa and Grandpa are taking him to work. In an old wooden boat they row far out to sea, and with no land in sight, they stop and wait. A big surprise awaits the boy as he discovers his familys most unusual line of work. Should he follow the example of his Papa, or his Grandpa Will he be able to find his own way in the midst of their conflicting opinions and timeworn traditions"
51CC,A Reflection of Fear ,88,89,7.99,"A young girl lives with her mother and grandmother. One day her estranged father returns home with a female companion he introduces as his fiance. Soon the girl finds herself in the midst of strange goingson, which evolve into a web of crime and murder."
7DC4,The Mask You Live In ,145,88,8.99,"Compared to girls, research shows that boys in the U.S. are more likely to be diagnosed with a behavior disorder, prescribed stimulant medications, fail out of school, binge drink, commit a violent crime, andor take their own lives.  Jennifer Siebel Newsoms new documentary film, The Mask You Live In, asks As a society, how are we failing our boys"
120A,In a Heartbeat ,95,4,7.99,A closeted boy runs the risk of being outed by his own heart after it pops out of his chest to chase down the boy of his dreams.
51CD,After the Promise ,146,90,7.99,"Elmer Jackson is a carpenter in a small Californian town in the 1930s. Struggling to bring up 4 young boys after the death of his wife, he is horrified when the Government citing trumpedup charges of parental neglect places the boys into various foster homes and institutions, unaware of the abuse that boys would then be subjected to. The conditions imposed by the court and the difficulties caused by the Depression make Jacksons determined and vigorous quest to find his boys extremely difficult."
1C21,Mad Max 2 ,102,95,6.99,"Max Rockatansky returns as the heroic loner who drives the dusty roads of a postapocalyptic Australian Outback in an unending search for gasoline. Arrayed against him and the other scraggly defendants of a fueldepot encampment are the bizarre warriors commanded by the charismatic Lord Humungus, a violent leader whose scruples are as barren as the surrounding landscape."
168D,Nanook of the North ,130,79,6.99,"This pioneering documentary film depicts the lives of the indigenous Inuit people of Canadas northern Quebec region. Although the production contains some fictional elements, it vividly shows how its resourceful subjects survive in such a harsh climate, revealing how they construct their igloo homes and find food by hunting and fishing. The film also captures the beautiful, if unforgiving, frozen landscape of the Great White North, far removed from conventional civilization."
73AC,Cain and Mabel ,106,90,7.99,A chorus girl Marion Davies and a heavyweight boxer Clark Gable are paired romantically as a publicity stunt.
64F8,Escape Fire: The Fight to Rescue American Healthcare ,135,100,7.99,"Our healthcare system is broken. Potent forces fight to maintain the status quo in a medical industry created for quick fixes, rather than prevention for profitdriven, rather than patientdriven, care. Healthcare is at the center of an intense political firestorm in our nations capital. But the current battle over cost and access does not ultimately address the root of the problem we have a diseasecare system, not a healthcare one. After decades of opposition, a movement to introduce innovative hightouch, lowcost methods of prevention and healing is finally gaining ground."
